year,iso_code3,prodinit_ippu_cement_tonne,prodinit_ippu_chemicals_tonne,prodinit_ippu_electronics_tonne,prodinit_ippu_glass_tonne,prodinit_ippu_lime_and_carbonite_tonne,prodinit_ippu_metals_tonne,prodinit_ippu_mining_tonne,prodinit_ippu_paper_tonne,prodinit_ippu_plastic_tonne,prodinit_ippu_rubber_and_leather_tonne,prodinit_ippu_textiles_tonne
2028,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2029,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2030,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2031,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2032,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2033,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2034,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2035,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2036,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2037,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2038,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2039,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2040,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2041,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2042,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2043,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2044,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2045,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2046,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2047,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2048,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2049,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2050,PRT,18500931.46,1084427.37577226,966705.800736612,163878.76260931,46630.6472450155,5956364.14283573,9542003.07937563,2490342.65861609,1326404.54915004,72842.9506905028,418816.573329042
2010,PRY,2470427.365,128669.481473171,106645.358304053,7043.16922922186,20621.7901938835,230386.621720918,174986.969341004,176454.744910899,80854.043476622,9209.01304849125,21207.5150129205
2011,PRY,4260522.753,159245.979534579,122924.073307108,9406.70096391986,17011.7799730913,300350.051879983,340646.238527833,217243.372592107,84563.1690422473,8538.30077840566,23751.5289878239
2012,PRY,3799801.144,163316.512536252,113957.289304312,10754.7281536856,9969.69361757585,336144.085823273,126276.59788934,231115.221384972,88787.0888202104,8288.42382835212,27318.6278528645
2013,PRY,3254281.517,204391.221854697,141582.605398567,9969.11157673146,11242.6995556941,386366.29455632,79380.7178874306,238598.573482929,103086.801213478,10393.0283740157,26031.8507164704
2014,PRY,3679368.369,202801.015504268,158846.464665304,10131.4336242137,78628.0714122045,406960.80976051,122438.13294412,263861.830157211,116359.487552108,12363.4480423159,26615.4204843964
2015,PRY,2787682.151,200985.875179983,150675.9084637,11561.7766875378,67663.1409163878,369189.428968967,168008.761969233,290010.37017184,123173.665381735,9774.78152374181,27094.1212550234
2016,PRY,2822942.689,171013.883486288,192312.082207071,10706.6315674835,66711.7067807611,373643.447799493,140831.880747706,277279.394364313,121397.047708238,10141.8210262171,29374.6164374737
2017,PRY,2608239.233,176181.042500502,237878.153233986,9815.45981243169,64788.3152640055,398357.885470165,139970.338995684,288308.49810505,122577.356115681,10841.5240678183,35171.9193004231
2018,PRY,1855477.74,188110.565785273,212413.912472056,12318.5924346722,59019.8420882763,443378.387368673,25040.5822645366,267935.955217259,122671.220886475,8813.21189029755,33496.2354516403
2019,PRY,1921026.447,173759.385957897,213570.226898081,9208.43588441504,31763.6507073848,427988.12578654,16150.443393682,249831.022617216,122465.803216216,8950.33407241823,28564.7349286167
2020,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2021,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2022,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2023,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2024,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2025,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2026,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2027,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2028,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2029,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2030,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2031,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2032,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2033,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2034,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2035,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2036,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2037,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2038,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2039,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2040,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2041,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2042,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2043,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2044,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2045,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2046,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2047,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2048,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2049,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2050,PRY,3242888.773,177210.556906891,160635.280528935,9124.09880350419,46865.1823382456,489947.653299795,44275.9404642896,244964.943484318,122503.884767388,7327.9264758246,28896.8499895872
2010,PYF,580250.4956,1778.51873295175,9697.17438322078,940.197325832185,16959.68088655,51839.1493818872,37.2672172791206,20746.6142651084,10563.2906288922,367.150718789965,2887.24414860765
2011,PYF,580250.4956,1778.51873295175,9697.17438322078,940.197325832185,16959.68088655,51839.1493818872,37.2672172791206,20746.6142651084,10563.2906288922,367.150718789965,2887.24414860765
2012,PYF,580250.4956,1778.51873295175,9697.17438322078,940.197325832185,16959.68088655,51839.1493818872,37.2672172791206,20746.6142651084,10563.2906288922,367.150718789965,2887.24414860765
2013,PYF,580250.4956,1778.51873295175,9697.17438322078,940.197325832185,16959.68088655,51839.1493818872,37.2672172791206,20746.6142651084,10563.2906288922,367.150718789965,2887.24414860765
2014,PYF,580250.4956,1778.51873295175,9697.17438322078,940.197325832185,16959.68088655,51839.1493818872,37.2672172791206,20746.6142651084,10563.2906288922,367.150718789965,2887.24414860765
2015,PYF,580250.4956,1778.51873295175,9697.17438322078,940.197325832185,16959.68088655,51839.1493818872,37.2672172791206,20746.6142651084,10563.2906288922,367.150718789965,2887.24414860765
2016,PYF,580250.4956,1778.51873295175,9697.17438322078,940.197325832185,16959.68088655,51839.1493818872,37.2672172791206,20746.6142651084,10563.2906288922,367.150718789965,2887.24414860765
2017,PYF,531279.0675,1491.25590729742,8448.52731779711,1074.31833504682,20914.5592779925,43514.0220231004,0.0,23699.9928919922,10494.1972044943,291.668188055007,3258.98742909119
2018,PYF,580250.4956,1778.51873295175,9697.17438322078,940.197325832185,16959.68088655,51839.1493818872,37.2672172791206,20746.6142651084,10563.2906288922,367.150718789965,2887.24414860765
2019,PYF,637539.9885,1966.36122015353,11016.8544222136,915.156119092125,15313.2900542215,53969.0759266302,111.801651837362,20913.1323034734,11013.1250595239,377.859385374944,2732.56960699182
2020,PYF,571932.4307,1877.93907140432,9626.1414096516,831.117523357612,14651.1933274359,58034.3501959309,0.0,17626.7175998596,10182.5496226583,431.924582939945,2670.17540973995
2021,PYF,571932.4307,1877.93907140432,9626.1414096516,831.117523357612,14651.1933274359,58034.3501959309,0.0,17626.7175998596,10182.5496226583,431.924582939945,2670.17540973995
2022,PYF,571932.4307,1877.93907140432,9626.1414096516,831.117523357612,14651.1933274359,58034.3501959309,0.0,17626.7175998596,10182.5496226583,431.924582939945,2670.17540973995
2023,PYF,571932.4307,1877.93907140432,9626.1414096516,831.117523357612,14651.1933274359,58034.3501959309,0.0,17626.7175998596,10182.5496226583,431.924582939945,2670.17540973995
2024,PYF,571932.4307,1877.93907140432,9626.1414096516,831.117523357612,14651.1933274359,58034.3501959309,0.0,17626.7175998596,10182.5496226583,431.924582939945,2670.17540973995
2025,PYF,571932.4307,1877.93907140432,9626.1414096516,831.117523357612,14651.1933274359,58034.3501959309,0.0,17626.7175998596,10182.5496226583,431.924582939945,2670.17540973995
2026,PYF,571932.4307,1877.93907140432,9626.1414096516,831.117523357612,14651.1933274359,58034.3501959309,0.0,17626.7175998596,10182.5496226583,431.924582939945,2670.17540973995
2027,PYF,571932.4307,1877.93907140432,9626.1414096516,831.117523357612,14651.1933274359,58034.3501959309,0.0,17626.7175998596,10182.5496226583,431.924582939945,2670.17540973995
2028,PYF,571932.4307,1877.93907140432,9626.1414096516,831.117523357612,14651.1933274359,58034.3501959309,0.0,17626.7175998596,10182.5496226583,431.924582939945,2670.17540973995
2029,PYF,571932.4307,1877.93907140432,9626.1414096516,831.117523357612,14651.1933274359,58034.3501959309,0.0,17626.7175998596,10182.5496226583,431.924582939945,2670.17540973995
