year,iso_code3,ef_ippu_tonne_c5f12_per_tonne_production_chemicals,ef_ippu_tonne_nf3_per_tonne_production_chemicals,ef_ippu_tonne_nf3_per_tonne_production_electronics,ef_ippu_tonne_sf6_per_tonne_production_metals,ef_ippu_tonne_sf6_per_tonne_production_chemicals,ef_ippu_tonne_sf6_per_tonne_production_electronics,ef_ippu_tonne_sf6_per_mmm_gdp_other_product_manufacturing,ef_ippu_tonne_chf3_per_tonne_production_chemicals,ef_ippu_tonne_chf3_per_tonne_production_electronics,ef_ippu_tonne_ch2f2_per_tonne_production_chemicals,ef_ippu_tonne_ch2f2_per_tonne_production_electronics,ef_ippu_tonne_ch3f_per_tonne_production_electronics,ef_ippu_tonne_c2hf5_per_tonne_production_chemicals,ef_ippu_tonne_chf2cf3_per_tonne_production_chemicals,ef_ippu_tonne_c2h3f3_per_tonne_production_chemicals,ef_ippu_tonne_ch3chf2_per_tonne_production_chemicals,ef_ippu_tonne_c3hf7_per_tonne_production_chemicals,ef_ippu_tonne_c4h5f5_per_tonne_production_chemicals,ef_ippu_tonne_cf4_per_tonne_production_metals,ef_ippu_tonne_cf4_per_tonne_production_chemicals,ef_ippu_tonne_cf4_per_tonne_production_electronics,ef_ippu_tonne_c2f6_per_tonne_production_metals,ef_ippu_tonne_c2f6_per_tonne_production_chemicals,ef_ippu_tonne_c2f6_per_tonne_production_electronics,ef_ippu_tonne_c3f8_per_tonne_production_chemicals,ef_ippu_tonne_c3f8_per_tonne_production_electronics,ef_ippu_tonne_cc4f8_per_tonne_production_chemicals,ef_ippu_tonne_cc4f8_per_tonne_production_electronics,ef_ippu_tonne_c4f10_per_tonne_production_chemicals,ef_ippu_tonne_c6f14_per_tonne_production_chemicals,ef_ippu_tonne_chf3_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_chf3_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_ch2f2_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_c2hf5_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c2hf5_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_chf2cf3_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_chf2cf3_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_c2h3f3_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_ch3chf2_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_ch3chf2_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_c3hf7_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c3hf7_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_c3h2f6_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c3h2f6_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_c3h3f5_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c3h3f5_per_mmm_gdp_product_use_ods_refrigeration,ef_ippu_tonne_c4h5f5_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c5h2f10_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_cf4_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c2f6_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c4f10_per_mmm_gdp_product_use_ods_other,ef_ippu_tonne_c6f14_per_mmm_gdp_product_use_ods_other
2042,MYS,0.0,0.0,7.510701957153742e-08,0.0,0.0,1.862253492270875e-07,0.002415607915794054,0.0,7.510330388436397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.890941088244347e-05,0.0,0.0,3.002164961571606e-06,0.0,1.16968040538475e-07,0.0,0.0,0.0,0.0,0.0004871457847823515,0.0004871457847823515,0.0,0.0,0.0,0.5449794440480947,0.5449794440480947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27112282531775905,0.040056572381768706,0.0,0.0
2043,MYS,0.0,0.0,7.510701957153742e-08,0.0,0.0,1.862253492270875e-07,0.002415607915794054,0.0,7.510330388436397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.890941088244347e-05,0.0,0.0,3.002164961571606e-06,0.0,1.16968040538475e-07,0.0,0.0,0.0,0.0,0.0004871457847823515,0.0004871457847823515,0.0,0.0,0.0,0.5449794440480947,0.5449794440480947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27112282531775905,0.040056572381768706,0.0,0.0
2044,MYS,0.0,0.0,7.510701957153742e-08,0.0,0.0,1.862253492270875e-07,0.002415607915794054,0.0,7.510330388436397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.890941088244347e-05,0.0,0.0,3.002164961571606e-06,0.0,1.16968040538475e-07,0.0,0.0,0.0,0.0,0.0004871457847823515,0.0004871457847823515,0.0,0.0,0.0,0.5449794440480947,0.5449794440480947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27112282531775905,0.040056572381768706,0.0,0.0
2045,MYS,0.0,0.0,7.510701957153742e-08,0.0,0.0,1.862253492270875e-07,0.002415607915794054,0.0,7.510330388436397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.890941088244347e-05,0.0,0.0,3.002164961571606e-06,0.0,1.16968040538475e-07,0.0,0.0,0.0,0.0,0.0004871457847823515,0.0004871457847823515,0.0,0.0,0.0,0.5449794440480947,0.5449794440480947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27112282531775905,0.040056572381768706,0.0,0.0
2046,MYS,0.0,0.0,7.510701957153742e-08,0.0,0.0,1.862253492270875e-07,0.002415607915794054,0.0,7.510330388436397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.890941088244347e-05,0.0,0.0,3.002164961571606e-06,0.0,1.16968040538475e-07,0.0,0.0,0.0,0.0,0.0004871457847823515,0.0004871457847823515,0.0,0.0,0.0,0.5449794440480947,0.5449794440480947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27112282531775905,0.040056572381768706,0.0,0.0
2047,MYS,0.0,0.0,7.510701957153742e-08,0.0,0.0,1.862253492270875e-07,0.002415607915794054,0.0,7.510330388436397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.890941088244347e-05,0.0,0.0,3.002164961571606e-06,0.0,1.16968040538475e-07,0.0,0.0,0.0,0.0,0.0004871457847823515,0.0004871457847823515,0.0,0.0,0.0,0.5449794440480947,0.5449794440480947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27112282531775905,0.040056572381768706,0.0,0.0
2048,MYS,0.0,0.0,7.510701957153742e-08,0.0,0.0,1.862253492270875e-07,0.002415607915794054,0.0,7.510330388436397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.890941088244347e-05,0.0,0.0,3.002164961571606e-06,0.0,1.16968040538475e-07,0.0,0.0,0.0,0.0,0.0004871457847823515,0.0004871457847823515,0.0,0.0,0.0,0.5449794440480947,0.5449794440480947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27112282531775905,0.040056572381768706,0.0,0.0
2049,MYS,0.0,0.0,7.510701957153742e-08,0.0,0.0,1.862253492270875e-07,0.002415607915794054,0.0,7.510330388436397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.890941088244347e-05,0.0,0.0,3.002164961571606e-06,0.0,1.16968040538475e-07,0.0,0.0,0.0,0.0,0.0004871457847823515,0.0004871457847823515,0.0,0.0,0.0,0.5449794440480947,0.5449794440480947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27112282531775905,0.040056572381768706,0.0,0.0
2050,MYS,0.0,0.0,7.510701957153742e-08,0.0,0.0,1.862253492270875e-07,0.002415607915794054,0.0,7.510330388436397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.890941088244347e-05,0.0,0.0,3.002164961571606e-06,0.0,1.16968040538475e-07,0.0,0.0,0.0,0.0,0.0004871457847823515,0.0004871457847823515,0.0,0.0,0.0,0.5449794440480947,0.5449794440480947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27112282531775905,0.040056572381768706,0.0,0.0
2010,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012920240572221697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20815765091819483,0.3104130039005595,0.3104130039005595,1.3463438195626878,1.3463438195626878,0.4436062196611086,0.0,0.0,0.0,0.0,0.0,0.0,0.20082122764519578,0.20082122764519578,0.15217715432451015,0.0,0.0,0.0,0.0,0.0
2011,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.836165968729869e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15164939660176524,0.28147065228414975,0.28147065228414975,1.2896418928161517,1.2896418928161517,0.43110856728718905,0.0,0.0,0.0,0.0,0.0,0.0,0.19895705945649,0.19895705945649,0.1502232428221982,0.0,0.0,0.0,0.0,0.0
2012,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.391045880429011e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10675174398704572,0.27266093445314504,0.27266093445314504,1.2393665694871474,1.2393665694871474,0.4200274637590424,0.0,0.0,0.0,0.0,0.0,0.0,0.19730093449781622,0.19730093449781622,0.15508120680772025,0.0,0.0,0.0,0.0,0.0
2013,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67267267428566e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0983696173638209,0.27042895812223267,0.27042895812223267,1.1944837959229362,1.1944837959229362,0.4101348635162372,0.0,0.0,0.0,0.0,0.0,0.0,0.18192150463039633,0.18192150463039633,0.1543067650143824,0.0,0.0,0.0,0.0,0.0
2014,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.445370147018523e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12450506803380845,0.26842416807366043,0.26842416807366043,1.3174680337864482,1.3174680337864482,0.4012494075935674,0.0,0.0,0.0,0.0,0.0,0.0,0.18371273345590275,0.18371273345590275,0.1490144162138084,0.0,0.0,0.0,0.0,0.0
2015,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66206370622641e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15015004988171016,0.2666136136746088,0.2666136136746088,1.4953062951024352,1.4953062951024352,0.3932246302329384,0.0,0.0,0.0,0.0,0.0,0.0,0.19079638245500374,0.19079638245500374,0.13896213866096696,0.0,0.0,0.0,0.0,0.0
2016,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011712543759799294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14989551447571128,0.29507272259032097,0.29507272259032097,1.7521795691813415,1.7521795691813415,0.45814711619022197,0.0,0.0,0.0,0.0,0.0,0.0,0.19677803605212138,0.19677803605212138,0.14290431909706022,0.0,0.0,0.0,0.0,0.0
2017,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.870289128035053e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14964184058962932,0.32195199291568644,0.32195199291568644,1.9711320894494369,1.9711320894494369,0.5342897758544065,0.0,0.0,0.0,0.0,0.0,0.0,0.21648016118550054,0.21648016118550054,0.15044120168306993,0.0,0.0,0.0,0.0,0.0
2018,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.159313002625646e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14938902385690503,0.35307105188890353,0.35307105188890353,2.250294018207683,2.250294018207683,0.6278450064741238,0.0,0.0,0.0,0.0,0.0,0.0,0.2285643204282863,0.2285643204282863,0.16264607774020706,0.0,0.0,0.0,0.0,0.0
2019,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011161197823884344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14913705994043827,0.3524755518800798,0.3524755518800798,2.2464986062062473,2.2464986062062473,0.6267860646410423,0.0,0.0,0.0,0.0,0.0,0.0,0.2281788171305686,0.2281788171305686,0.162371754087188,0.0,0.0,0.0,0.0,0.0
2020,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001265326636857901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488859445323401,0.3518820572645205,0.3518820572645205,2.242715975554183,2.242715975554183,0.6257306888781337,0.0,0.0,0.0,0.0,0.0,0.0,0.22779461204562199,0.22779461204562199,0.16209835424071453,0.0,0.0,0.0,0.0,0.0
2021,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2022,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2023,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2024,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2025,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2026,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2027,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2028,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2029,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2030,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2031,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2032,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2033,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2034,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2035,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2036,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2037,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2038,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2039,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2040,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2041,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2042,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2043,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2044,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
2045,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837822660570095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837697644519546,0.3384851630641464,0.3384851630641464,2.0979122852708256,2.0979122852708256,0.5861149805023493,0.0,0.0,0.0,0.0,0.0,0.0,0.2215452793329435,0.2215452793329435,0.15858454389072987,0.0,0.0,0.0,0.0,0.0
