time_period,ef_lndu_conv_croplands_to_croplands_gg_co2_ha,ef_lndu_conv_croplands_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_croplands_to_forests_primary_gg_co2_ha,ef_lndu_conv_croplands_to_forests_secondary_gg_co2_ha,ef_lndu_conv_croplands_to_grasslands_gg_co2_ha,ef_lndu_conv_croplands_to_other_gg_co2_ha,ef_lndu_conv_croplands_to_settlements_gg_co2_ha,ef_lndu_conv_croplands_to_wetlands_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_croplands_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_forests_primary_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_forests_secondary_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_grasslands_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_other_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_settlements_gg_co2_ha,ef_lndu_conv_forests_mangroves_to_wetlands_gg_co2_ha,ef_lndu_conv_forests_primary_to_croplands_gg_co2_ha,ef_lndu_conv_forests_primary_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_forests_primary_to_forests_primary_gg_co2_ha,ef_lndu_conv_forests_primary_to_forests_secondary_gg_co2_ha,ef_lndu_conv_forests_primary_to_grasslands_gg_co2_ha,ef_lndu_conv_forests_primary_to_other_gg_co2_ha,ef_lndu_conv_forests_primary_to_settlements_gg_co2_ha,ef_lndu_conv_forests_primary_to_wetlands_gg_co2_ha,ef_lndu_conv_forests_secondary_to_croplands_gg_co2_ha,ef_lndu_conv_forests_secondary_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_forests_secondary_to_forests_primary_gg_co2_ha,ef_lndu_conv_forests_secondary_to_forests_secondary_gg_co2_ha,ef_lndu_conv_forests_secondary_to_grasslands_gg_co2_ha,ef_lndu_conv_forests_secondary_to_other_gg_co2_ha,ef_lndu_conv_forests_secondary_to_settlements_gg_co2_ha,ef_lndu_conv_forests_secondary_to_wetlands_gg_co2_ha,ef_lndu_conv_grasslands_to_croplands_gg_co2_ha,ef_lndu_conv_grasslands_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_grasslands_to_forests_primary_gg_co2_ha,ef_lndu_conv_grasslands_to_forests_secondary_gg_co2_ha,ef_lndu_conv_grasslands_to_grasslands_gg_co2_ha,ef_lndu_conv_grasslands_to_other_gg_co2_ha,ef_lndu_conv_grasslands_to_settlements_gg_co2_ha,ef_lndu_conv_grasslands_to_wetlands_gg_co2_ha,ef_lndu_conv_other_to_croplands_gg_co2_ha,ef_lndu_conv_other_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_other_to_forests_primary_gg_co2_ha,ef_lndu_conv_other_to_forests_secondary_gg_co2_ha,ef_lndu_conv_other_to_grasslands_gg_co2_ha,ef_lndu_conv_other_to_other_gg_co2_ha,ef_lndu_conv_other_to_settlements_gg_co2_ha,ef_lndu_conv_other_to_wetlands_gg_co2_ha,ef_lndu_conv_settlements_to_croplands_gg_co2_ha,ef_lndu_conv_settlements_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_settlements_to_forests_primary_gg_co2_ha,ef_lndu_conv_settlements_to_forests_secondary_gg_co2_ha,ef_lndu_conv_settlements_to_grasslands_gg_co2_ha,ef_lndu_conv_settlements_to_other_gg_co2_ha,ef_lndu_conv_settlements_to_settlements_gg_co2_ha,ef_lndu_conv_settlements_to_wetlands_gg_co2_ha,ef_lndu_conv_wetlands_to_croplands_gg_co2_ha,ef_lndu_conv_wetlands_to_forests_mangroves_gg_co2_ha,ef_lndu_conv_wetlands_to_forests_primary_gg_co2_ha,ef_lndu_conv_wetlands_to_forests_secondary_gg_co2_ha,ef_lndu_conv_wetlands_to_grasslands_gg_co2_ha,ef_lndu_conv_wetlands_to_other_gg_co2_ha,ef_lndu_conv_wetlands_to_settlements_gg_co2_ha,ef_lndu_conv_wetlands_to_wetlands_gg_co2_ha,iso_alpha_3
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142466,0,0,0,0.13913,0.140277,0.142466,0.142466,0.145571,0,0,0,0.141721,0.142506,0.145571,0.145571,0.142505,0,0,0,0.139169,0.140316,0.142505,0.142505,0.003336,0.0,0.0,0.0,0.0,0.001147,0.003336,0.003336,0.002189,0.0,0.0,0.0,0.0,0.0,0.002189,0.002189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URY
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142466,0,0,0,0.13913,0.140277,0.142466,0.142466,0.145571,0,0,0,0.141721,0.142506,0.145571,0.145571,0.142505,0,0,0,0.139169,0.140316,0.142505,0.142505,0.003336,0.0,0.0,0.0,0.0,0.001147,0.003336,0.003336,0.002189,0.0,0.0,0.0,0.0,0.0,0.002189,0.002189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URY
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142466,0,0,0,0.13913,0.140277,0.142466,0.142466,0.145571,0,0,0,0.141721,0.142506,0.145571,0.145571,0.142505,0,0,0,0.139169,0.140316,0.142505,0.142505,0.003336,0.0,0.0,0.0,0.0,0.001147,0.003336,0.003336,0.002189,0.0,0.0,0.0,0.0,0.0,0.002189,0.002189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,URY
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCT
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGB
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGB
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGB
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGB
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGB
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123917,0,0,0,0.119953,0.121935,0.123917,0.123917,0.12474,0,0,0,0.120776,0.122758,0.12474,0.12474,0.123505,0,0,0,0.119542,0.121524,0.123505,0.123505,0.003964,0.0,0.0,0.0,0.0,0.001982,0.003964,0.003964,0.001982,0.0,0.0,0.0,0.0,0.0,0.001982,0.001982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGB
